Year_Month,Location_ID,ProductID,Product,Sentiment,Class
"2020/11,""United States, Atlanta"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,92,POS"
"2020/11,""United States, Atlanta"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,84,NEU"
"2020/12,""United States, Atlanta"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,83,NEU"
"2020/12,""United States, Atlanta"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,88,POS"
"2020/12,""United States, Atlanta"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,83,NEU"
"2020/12,""United States, Atlanta"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,86,POS"
"2020/12,""United States, Atlanta"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,85,POS"
"2020/12,""United States, Atlanta"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,87,POS"
"2020/12,""United States, Atlanta"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,88,POS"
"2020/12,""United States, Atlanta"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,92,POS"
"2020/12,""United States, Atlanta"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,90,POS"
"2020/12,""United States, Atlanta"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,92,POS"
"2020/12,""United States, Atlanta"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,85,POS"
"2020/12,""United States, Atlanta"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,90,POS"
"2021/1,""United States, Atlanta"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,83,NEU"
"2021/1,""United States, Atlanta"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,85,POS"
"2021/1,""United States, Atlanta"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,90,POS"
"2021/1,""United States, Atlanta"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,87,POS"
"2021/1,""United States, Atlanta"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,89,POS"
"2021/1,""United States, Atlanta"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,88,POS"
"2021/1,""United States, Atlanta"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,84,NEU"
"2021/1,""United States, Atlanta"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,89,POS"
"2021/1,""United States, Atlanta"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,91,POS"
"2021/1,""United States, Atlanta"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,83,NEU"
"2021/1,""United States, Atlanta"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,88,POS"
"2021/1,""United States, Atlanta"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,92,POS"
"2021/2,""United States, Atlanta"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,84,NEU"
"2021/2,""United States, Atlanta"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,90,POS"
"2021/2,""United States, Atlanta"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,90,POS"
"2021/2,""United States, Atlanta"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,87,POS"
"2021/2,""United States, Atlanta"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,92,POS"
"2021/2,""United States, Atlanta"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,83,NEU"
"2021/2,""United States, Atlanta"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,88,POS"
"2021/2,""United States, Atlanta"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,83,NEU"
"2021/2,""United States, Atlanta"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,88,POS"
"2021/2,""United States, Atlanta"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,91,POS"
"2021/2,""United States, Atlanta"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,86,POS"
"2021/2,""United States, Atlanta"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,83,NEU"
"2019/2,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,57,NEG"
"2019/2,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,54,NEG"
"2019/2,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,57,NEG"
"2019/2,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,56,NEG"
"2019/2,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,53,NEG"
"2019/2,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,58,NEG"
"2019/2,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,53,NEG"
"2019/2,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,56,NEG"
"2019/2,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,54,NEG"
"2019/2,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,57,NEG"
"2019/2,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,51,NEG"
"2019/2,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,57,NEG"
"2019/3,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,52,NEG"
"2019/3,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,57,NEG"
"2019/3,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,55,NEG"
"2019/3,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,55,NEG"
"2019/3,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,53,NEG"
"2019/3,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,52,NEG"
"2019/3,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,55,NEG"
"2019/3,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,58,NEG"
"2019/3,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,51,NEG"
"2019/3,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,50,NEG"
"2019/3,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,54,NEG"
"2019/3,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,56,NEG"
"2019/4,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,53,NEG"
"2019/4,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,52,NEG"
"2019/4,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,57,NEG"
"2019/4,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,50,NEG"
"2019/4,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,51,NEG"
"2019/4,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,57,NEG"
"2019/4,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,55,NEG"
"2019/4,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,50,NEG"
"2019/4,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,54,NEG"
"2019/4,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,58,NEG"
"2019/4,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,50,NEG"
"2019/4,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,53,NEG"
"2019/5,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,53,NEG"
"2019/5,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,55,NEG"
"2019/5,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,59,NEG"
"2019/5,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,52,NEG"
"2019/5,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,52,NEG"
"2019/5,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,54,NEG"
"2019/5,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,50,NEG"
"2019/5,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,55,NEG"
"2019/5,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,55,NEG"
"2019/5,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,57,NEG"
"2019/5,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,52,NEG"
"2019/5,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,52,NEG"
"2019/6,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,54,NEG"
"2019/6,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,57,NEG"
"2019/6,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,59,NEG"
"2019/6,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,56,NEG"
"2019/6,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,53,NEG"
"2019/6,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,54,NEG"
"2019/6,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,58,NEG"
"2019/6,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,52,NEG"
"2019/6,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,50,NEG"
"2019/6,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,57,NEG"
"2019/6,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,54,NEG"
"2019/6,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,51,NEG"
"2019/7,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,55,NEG"
"2019/7,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,56,NEG"
"2019/7,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,50,NEG"
"2019/7,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,50,NEG"
"2019/7,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,53,NEG"
"2019/7,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,53,NEG"
"2019/7,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,56,NEG"
"2019/7,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,59,NEG"
"2019/7,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,55,NEG"
"2019/7,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,51,NEG"
"2019/7,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,52,NEG"
"2019/7,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,52,NEG"
"2019/8,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,55,NEG"
"2019/8,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,58,NEG"
"2019/8,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,57,NEG"
"2019/8,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,53,NEG"
"2019/8,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,56,NEG"
"2019/8,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,50,NEG"
"2019/8,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,54,NEG"
"2019/8,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,55,NEG"
"2019/8,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,56,NEG"
"2019/8,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,56,NEG"
"2019/8,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,57,NEG"
"2019/8,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,55,NEG"
"2019/9,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,58,NEG"
"2019/9,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,53,NEG"
"2019/9,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,57,NEG"
"2019/9,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,56,NEG"
"2019/9,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,59,NEG"
"2019/9,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,58,NEG"
"2019/9,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,57,NEG"
"2019/9,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,53,NEG"
"2019/9,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,53,NEG"
"2019/9,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,59,NEG"
"2019/9,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,53,NEG"
"2019/9,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,59,NEG"
"2019/10,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,55,NEG"
"2019/10,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,51,NEG"
"2019/10,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,56,NEG"
"2019/10,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,53,NEG"
"2019/10,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,54,NEG"
"2019/10,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,56,NEG"
"2019/10,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,58,NEG"
"2019/10,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,54,NEG"
"2019/10,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,59,NEG"
"2019/10,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,59,NEG"
"2019/10,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,50,NEG"
"2019/10,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,54,NEG"
"2019/11,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,52,NEG"
"2019/11,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,50,NEG"
"2019/11,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,57,NEG"
"2019/11,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,52,NEG"
"2019/11,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,56,NEG"
"2019/11,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,54,NEG"
"2019/11,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,55,NEG"
"2019/11,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,59,NEG"
"2019/11,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,54,NEG"
"2019/11,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,59,NEG"
"2019/11,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,54,NEG"
"2019/11,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,57,NEG"
"2019/12,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,58,NEG"
"2019/12,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,55,NEG"
"2019/12,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,58,NEG"
"2019/12,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,55,NEG"
"2019/12,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,55,NEG"
"2019/12,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,58,NEG"
"2019/12,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,50,NEG"
"2019/12,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,58,NEG"
"2019/12,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,55,NEG"
"2019/12,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,52,NEG"
"2019/12,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,55,NEG"
"2019/12,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,50,NEG"
"2020/1,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,59,NEG"
"2020/1,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,58,NEG"
"2020/1,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,51,NEG"
"2020/1,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,54,NEG"
"2020/1,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,59,NEG"
"2020/1,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,58,NEG"
"2020/1,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,51,NEG"
"2020/1,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,51,NEG"
"2020/1,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,50,NEG"
"2020/1,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,59,NEG"
"2020/1,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,59,NEG"
"2020/1,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,59,NEG"
"2020/2,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,56,NEG"
"2020/2,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,54,NEG"
"2020/2,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,50,NEG"
"2020/2,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,52,NEG"
"2020/2,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,50,NEG"
"2020/2,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,57,NEG"
"2020/2,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,52,NEG"
"2020/2,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,58,NEG"
"2020/2,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,52,NEG"
"2020/2,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,54,NEG"
"2020/2,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,58,NEG"
"2020/2,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,50,NEG"
"2020/3,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,59,NEG"
"2020/3,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,53,NEG"
"2020/3,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,51,NEG"
"2020/3,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,58,NEG"
"2020/3,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,52,NEG"
"2020/3,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,59,NEG"
"2020/3,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,59,NEG"
"2020/3,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,59,NEG"
"2020/3,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,51,NEG"
"2020/3,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,56,NEG"
"2020/3,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,50,NEG"
"2020/3,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,56,NEG"
"2020/4,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,56,NEG"
"2020/4,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,57,NEG"
"2020/4,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,52,NEG"
"2020/4,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,59,NEG"
"2020/4,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,58,NEG"
"2020/4,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,55,NEG"
"2020/4,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,55,NEG"
"2020/4,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,50,NEG"
"2020/4,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,53,NEG"
"2020/4,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,54,NEG"
"2020/4,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,50,NEG"
"2020/4,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,50,NEG"
"2020/5,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,59,NEG"
"2020/5,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,53,NEG"
"2020/5,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,56,NEG"
"2020/5,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,56,NEG"
"2020/5,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,55,NEG"
"2020/5,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,58,NEG"
"2020/5,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,58,NEG"
"2020/5,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,57,NEG"
"2020/5,""United States, Los Angeles"",product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,55,NEG"
"2020/5,""United States, Los Angeles"",product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,54,NEG"
"2020/5,""United States, Los Angeles"",product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,56,NEG"
"2020/5,""United States, Los Angeles"",product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,51,NEG"
"2020/6,""United States, Los Angeles"",product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,53,NEG"
"2020/6,""United States, Los Angeles"",product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,53,NEG"
"2020/6,""United States, Los Angeles"",product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,59,NEG"
"2020/6,""United States, Los Angeles"",product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,55,NEG"
"2020/6,""United States, Los Angeles"",product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,54,NEG"
"2020/6,""United States, Los Angeles"",product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,51,NEG"
"2020/6,""United States, Los Angeles"",product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,59,NEG"
"2020/6,""United States, Los Angeles"",product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,56,NEG"
