OrderID,Date,Country,City,Latitude,Longtitude,ProductCategoryName,ProductID,Product,Quantity,Discount,Price,Status
order-52e349cc-3b24-48f8-bc81-d748926256d2,2020/10/24,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,6,4.34,78.56,COMPLETED
order-92493fec-c8a9-4ed2-ae8f-71b2cc9dba18,2020/10/1,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,5,2.58,45.61,COMPLETED
order-e5010a6c-4f86-4e5c-b6e0-d10e0d92d640,2020/10/16,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,7,0.76,46.93,COMPLETED
order-064655ef-1314-438d-a7b3-aa765754170e,2020/10/12,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,3,2.34,45.95,COMPLETED
order-88790321-4f42-450a-b7af-48fff4dbd5f5,2020/10/1,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,2,4.05,78.56,COMPLETED
order-bd95edab-1e12-4013-bac1-dddd8f88b73a,2020/10/17,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,10,1.32,45.61,COMPLETED
order-ea5b12fa-1366-4ebc-a2e2-815b00249b41,2020/10/1,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,1,0.89,102.95,COMPLETED
order-3db0e993-fc5f-4d2d-af58-e6c10e7230a7,2020/10/12,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,6,3.81,45.95,COMPLETED
order-d528dcab-bb98-4fa8-852b-4bccc1adaa13,2020/10/16,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,6,2.58,39.95,COMPLETED
order-f8ea6651-40d3-46e9-ada0-fa195149f7e6,2020/10/13,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,2,2.58,45.61,COMPLETED
order-b3780ca8-e287-4658-86ab-c95d5f83b0c7,2020/10/13,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,3,2.85,46.93,COMPLETED
order-6bdbe9d5-40f5-4f69-bc98-65be6a0cf636,2020/10/13,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,5,1.32,46.93,COMPLETED
order-e65e2c93-0b20-4c55-8bbc-99c4ae051980,2020/10/17,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,2,0.73,45.95,COMPLETED
order-b2e16c17-763f-4d17-9216-783bd9b20a5a,2020/10/20,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,3,1.17,36.46,COMPLETED
order-3a41a9c9-8249-4ba9-b994-5af22466cb02,2020/10/24,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,7,1.16,45.95,COMPLETED
order-1b15bd92-f9ee-4cf1-81a1-7f8503b74bca,2020/10/17,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,7,2.38,58.95,COMPLETED
order-64a37829-7839-4ee0-bf59-c946e427da71,2020/10/27,United Kingdom,London,51.5072,-0.1275,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,7,3.84,80.95,COMPLETED
order-8f24f800-143c-4c64-b8f8-c1dd6555fd7f,2020/10/24,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,8,3.28,41.45,COMPLETED
order-dd9e73ff-615b-4af9-9f66-18874ca44fbe,2020/10/13,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,6,2.05,40,COMPLETED
order-5b244591-7fdf-4382-837b-780342e769fa,2020/10/27,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,10,2.84,41.45,COMPLETED
order-e6605b7e-bc07-4048-a822-5db060a6a609,2020/10/13,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,10,2.36,39.95,COMPLETED
order-2d68212f-72cc-4147-b29b-6f703abe70aa,2020/10/24,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,3,4.25,45.95,COMPLETED
order-a049b1b8-131a-48c9-a30c-730855e85172,2020/10/10,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,6,2.04,41.45,COMPLETED
order-b66b9527-2108-42d3-934e-23fc75997cf9,2020/10/1,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,10,2.84,36.46,COMPLETED
order-2cd22bf5-9951-4b53-a4cc-fa3e975af9f8,2020/10/19,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,3,4.04,45.61,COMPLETED
order-62f489fb-735e-422a-9781-c933f51c357f,2020/10/11,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,7,2.99,102.95,COMPLETED
order-83e4c2f4-7a39-4a37-a153-ed401b660217,2020/10/13,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,6,0.67,39.95,COMPLETED
order-f6be3898-1cc1-4f5f-9d16-6f811902eda5,2020/10/13,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,9,3.22,36.46,COMPLETED
order-8952b7b7-5ec4-416f-b0de-54367ca7d520,2020/10/21,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,4,3.1,35.9,COMPLETED
order-2e3b4022-7736-4e8e-9fda-212778bc9f39,2020/10/21,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,3,2.24,35.9,COMPLETED
order-aa4c8206-3f5c-422c-aff1-dad99414e961,2020/10/3,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,7,3.42,36.46,COMPLETED
order-bca12b7d-9e8b-412a-a753-9187cb891858,2020/10/17,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,8,6.19,102.95,COMPLETED
order-198ff985-0c79-4b7e-9e9b-9a8c1cd21fee,2020/10/7,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,9,1.3,45.61,COMPLETED
order-18fbc5b5-fabc-4da6-8185-a97295df309f,2020/10/2,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,1,2.67,102.95,COMPLETED
order-9ffeee86-6d51-478d-a442-0a9b8dd10a37,2020/10/13,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,8,4.32,45.95,COMPLETED
order-13a73aa0-1084-4470-9489-a0dbb85d8735,2020/10/28,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,6,4.02,46.93,COMPLETED
order-7ab9e65f-023a-4229-9bad-fa8b5ff7ff52,2020/10/10,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,4,1.22,46.93,COMPLETED
order-4a95851f-8610-4899-b834-a050a8e5dc74,2020/10/23,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,2,2.28,58.95,COMPLETED
order-31c66bee-412e-4bd8-8a16-2a738f618316,2020/10/25,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,1,2.41,40,COMPLETED
order-9ea018c0-5c39-4ac6-9a75-94172ae90967,2020/10/12,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,1,1.79,102.95,COMPLETED
order-3d9e76e2-c33f-40ea-960c-5c91187589f6,2020/10/11,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,5,4.07,102.95,COMPLETED
order-0e075202-70f2-4794-bf9e-07769b78a872,2020/10/21,United Kingdom,London,51.5072,-0.1275,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,2,0.44,80.95,COMPLETED
order-0cb05ee4-91f7-402b-8e6b-55d6ae42e4b3,2020/10/24,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,3,1.38,45.95,COMPLETED
order-9f27e1be-be9c-4d10-be29-b45bfbc76eb9,2020/10/12,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,6,3.26,78.56,COMPLETED
order-1ddd1c96-7d19-4923-b397-8e5b40e569a3,2020/10/8,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,8,1.47,41.45,COMPLETED
order-8eac78e3-af7a-4a97-af04-bc074b804466,2020/10/6,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,7,0.51,35.9,COMPLETED
order-32e34def-836f-4996-a732-1f5ed78f27ae,2020/10/24,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,9,4.96,58.95,COMPLETED
order-1220d3b1-759c-4192-9b4d-696881862e34,2020/10/2,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,8,0.5,41.45,COMPLETED
order-bdca728d-1cd3-47dd-8fdb-a83dc03d200d,2020/10/2,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,8,1.4,45.95,COMPLETED
order-45e8ae89-a056-4628-a9fa-83390b49e677,2020/10/11,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,9,3.15,102.95,COMPLETED
order-4e72ac8a-0726-4ddb-9704-22b655a5c823,2020/10/15,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,10,1.95,41.45,COMPLETED
order-73610960-6998-4092-805e-61d2a8f3e161,2020/10/13,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,9,1.09,58.95,COMPLETED
order-4768ea19-2107-4b88-bf01-c46542318d9e,2020/10/19,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,5,5.66,78.56,COMPLETED
order-549a37ec-d1fe-4c8c-bb32-37619b10968d,2020/10/17,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,7,0.8,45.61,COMPLETED
order-ac4277a0-83eb-4e7e-8c7b-7c8137bb89b1,2020/10/1,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,4,1.41,45.61,COMPLETED
order-44e00249-ef55-43ce-9dec-bdf053976e89,2020/10/13,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,4,3.73,39.95,COMPLETED
order-e4ba545f-0c96-44f1-a1ff-c96e29c7617e,2020/10/21,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,2,0.88,45.61,COMPLETED
order-8e6a3d5b-038a-438d-89fb-daade1453ec0,2020/10/19,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,1,2.66,36.46,COMPLETED
order-85d36fe2-5a33-4d76-b2f0-56a7a8b53b3b,2020/10/20,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,2,6.3,78.56,COMPLETED
order-9dc0de23-b9c7-4516-84fd-ad623419508f,2020/10/10,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,10,5.12,102.95,COMPLETED
order-1adbcd4c-9de9-4360-b08f-70278038ca2a,2020/10/9,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,3,0.16,36.46,COMPLETED
order-a99f0ca1-9122-479a-a605-2b9f8a4503ca,2020/10/13,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,8,1.78,45.61,COMPLETED
order-d332ce96-ef1c-4040-954b-fbdeae5985dc,2020/10/5,United Kingdom,London,51.5072,-0.1275,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,1,2.33,80.95,COMPLETED
order-0e5667d5-7a0f-4c34-9f05-59624554bca0,2020/10/27,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,2,0.48,40,COMPLETED
order-a3915b4e-1f71-4b3e-ba4e-905059bf4271,2020/10/27,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,7,2.46,102.95,COMPLETED
order-0c74fbaa-5600-4f7e-8544-42a9d77d881f,2020/10/10,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,7,0.03,58.95,COMPLETED
order-04ac893f-371c-4b3d-af8f-2a1e801e7339,2020/10/13,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,6,0.57,45.95,COMPLETED
order-c54d760b-9372-49dc-be79-ff4ac84aacde,2020/10/24,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,9,0.29,39.95,COMPLETED
order-12c6ae53-a2e7-4c13-98b4-479d5624b49c,2020/10/17,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,4,2.46,78.56,COMPLETED
order-32f1e14c-de86-43b1-b407-97f7b35d4cf1,2020/10/23,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,9,2.62,46.93,COMPLETED
order-58316cae-4077-47c5-a86a-9619e948ec74,2020/10/20,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,1,3.08,45.95,COMPLETED
order-b41cef81-11f5-402d-8afa-0099eef1df7e,2020/10/26,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,8,2.1,41.45,COMPLETED
order-2af3ec76-e0fc-47fd-8db8-dff94cd2ab0c,2020/10/4,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,7,3.13,45.95,COMPLETED
order-0d9707ea-19a8-4f72-a55f-3421468f2310,2020/10/2,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,6,0.8,36.46,COMPLETED
order-40ec2f22-22b6-4600-983c-23288ceb6731,2020/10/2,United Kingdom,London,51.5072,-0.1275,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,8,0.9,80.95,COMPLETED
order-09709329-075a-4854-8888-ad40cc456fde,2020/10/15,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,9,3.59,40,COMPLETED
order-97916c0d-98d1-4c3a-8ca6-1ebf80701cc7,2020/10/15,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,7,1.14,39.95,COMPLETED
order-30f24ffd-8da4-40cf-afa4-b529f0a2c943,2020/11/12,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,9,3.2,41.45,COMPLETED
order-910570f3-84a7-4491-8d7a-40a271915f25,2020/11/25,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,4,0.03,102.95,COMPLETED
order-54663a24-c35d-4fd4-8f48-b7129769531c,2020/11/25,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,7,7.6,102.95,COMPLETED
order-b12ac45d-b3b6-4740-b6b8-511f966f5d83,2020/11/2,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,4,8.75,102.95,COMPLETED
order-e46e435a-a935-4d57-8db5-b2716637719a,2020/11/23,United Kingdom,London,51.5072,-0.1275,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,10,4.6,80.95,COMPLETED
order-8099bda8-5c73-4fe5-8d56-b4d443cbc0cb,2020/11/18,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,9,5.79,78.56,COMPLETED
order-d4db20fc-ff61-4c09-887f-170b9cc00191,2020/11/24,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,10,0.97,35.9,COMPLETED
order-fa840e97-1892-448c-89dc-5778b7522a07,2020/11/10,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,5,2.85,39.95,COMPLETED
order-5877d2dc-60cf-4888-b2e9-e05bb7f8f2a1,2020/11/11,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,10,1.89,36.46,COMPLETED
order-1834b67e-ad4a-4963-aa8a-3c15ef2e5d66,2020/11/13,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,1,0.24,78.56,COMPLETED
order-9a417761-5bdb-4273-aeae-cc0b7886c509,2020/11/21,United Kingdom,London,51.5072,-0.1275,Stilettos,product-fa4a41fc-4a31-44b5-953f-8e2a45b43673,Cecile,9,6.76,78.56,COMPLETED
order-03b27f31-ff98-481c-bf49-579fe9dc6a3c,2020/11/14,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,9,7.12,102.95,COMPLETED
order-154db864-d3c3-41cd-950c-b052596acb82,2020/11/14,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,1,2.35,35.9,COMPLETED
order-a829f5b7-a461-4c7d-9863-2dd1298b4f1d,2020/11/6,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,4,1.77,45.95,COMPLETED
order-930b93ce-07f1-4248-98ad-9230e06fc32b,2020/11/10,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,4,3.77,45.95,COMPLETED
order-dfd034fb-7ae7-400f-b43a-f9fc54dbdee8,2020/11/18,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,3,1.43,41.45,COMPLETED
order-fcdc9cec-19b5-4eb1-bb39-e86e76b68de7,2020/11/10,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,1,3.5,46.93,COMPLETED
order-35b7ff95-7065-483a-9b9b-16fcecaf9506,2020/11/23,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,10,1.54,41.45,COMPLETED
order-6b3ce22f-7495-4919-b3ed-f9b09603cb55,2020/11/21,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,1,1.32,45.61,COMPLETED
order-e43b7826-34ae-474f-bb17-0ec036b76950,2020/11/1,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,7,2.16,35.9,COMPLETED
order-75178ab1-a7bb-49f9-bb16-200d74adbec0,2020/11/27,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,2,8.46,102.95,COMPLETED
order-ab206bba-9d41-4368-80a0-3f7c6d9ad1e5,2020/11/12,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,8,2.6,58.95,COMPLETED
order-830927d3-8b9b-4e21-998c-90023e73eb2d,2020/11/10,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,3,2.64,35.9,COMPLETED
order-c198fce1-2446-4605-9f45-1896e4038018,2020/11/17,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,4,3.5,45.95,COMPLETED
order-25333665-8b56-4f6d-a528-8dfffa2dbf8a,2020/11/21,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,3,2.69,41.45,COMPLETED
order-e2836ff5-cd0e-45b2-b2c9-efe4b637263c,2020/11/9,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,6,9.14,102.95,COMPLETED
order-7b9acf39-5fbd-4557-8827-d087b4e484e0,2020/11/25,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,6,0.87,102.95,COMPLETED
order-b5b42a5e-bc44-4439-980b-3920b67c1991,2020/11/20,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,2,3.89,39.95,COMPLETED
order-78f086f0-b179-4b71-83ed-11637d974041,2020/11/7,United Kingdom,London,51.5072,-0.1275,Flats,product-9f6a916a-271c-4d78-9e5f-f802bbcf6548,Adele,10,0.89,35.9,COMPLETED
order-e705f455-9e36-4bfd-8a38-4beb1152fe87,2020/11/26,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,4,3.71,40,COMPLETED
order-392ec8a6-ecb7-425d-bc17-50f4d6fb8977,2020/11/5,United Kingdom,London,51.5072,-0.1275,Flats,product-0a97c64c-582b-41a9-b367-2a4e081cf3d5,Estelle,1,2,45.61,COMPLETED
order-e9d53849-fd69-469f-ac71-9f193e34c8dc,2020/11/26,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,2,0.31,45.95,COMPLETED
order-f2d83a22-1b19-4b2c-a033-ce75d9e8d02a,2020/11/25,United Kingdom,London,51.5072,-0.1275,Flats,product-f709c12a-ffe5-48b1-a3d2-f247acf8e176,Danielle,6,3.11,36.46,COMPLETED
order-bf03be98-a8cc-4048-9487-d46f21bef168,2020/11/23,United Kingdom,London,51.5072,-0.1275,Platforms,product-642f72ba-c5d6-4126-be0f-a22fe4e9fbb6,Bella,10,2.84,46.93,COMPLETED
order-b1bc9660-0243-4df1-a51a-94dfb9ecf69a,2020/11/22,United Kingdom,London,51.5072,-0.1275,Brogues,product-124ef52a-c7c3-48af-b315-33a14b2f6e1d,François,1,3.04,41.45,COMPLETED
order-55526910-b245-4d25-8c1d-5680d337147e,2020/11/8,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,3,2.33,102.95,COMPLETED
order-d16bbb77-e3dc-4417-9684-9ff52876a657,2020/11/8,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,10,0.37,40,COMPLETED
order-88fea261-a3b2-45f9-a707-79193e55f23c,2020/11/26,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,10,4.2,58.95,COMPLETED
order-568c5137-b173-498e-bac6-8d8989b8d27d,2020/11/19,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,10,0.32,45.95,COMPLETED
order-ba4da8bc-5b99-44a5-a209-a6424cfdf1b6,2020/11/7,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,1,1.49,40,COMPLETED
order-8c97e70c-d2ab-4e99-bcd3-87f7ca9eec8e,2020/11/13,United Kingdom,London,51.5072,-0.1275,Stilettos,product-7bef3e02-033c-4259-93da-a25f4f7169be,Claudette,1,1.58,102.95,COMPLETED
order-dcf6672b-1c3f-4839-9bfa-5d9c49d39036,2020/11/28,United Kingdom,London,51.5072,-0.1275,Brogues,product-a19d1434-d5f2-4a2a-9fe0-7d70f63e391e,Denis,6,2.57,58.95,COMPLETED
order-d00a0ad8-975b-420f-aba0-f726b497f256,2020/11/17,United Kingdom,London,51.5072,-0.1275,Platforms,product-b7c06d0a-977d-497b-ae3e-95b58985cafd,Amélie,3,1.83,40,COMPLETED
order-0a003e74-cf25-46f4-bc7d-777fc5408b0d,2020/11/11,United Kingdom,London,51.5072,-0.1275,Stilettos,product-f7e07591-2598-4615-82c2-34f6ad248e50,Eloise,5,2.49,80.95,COMPLETED
order-b0e9c956-cac6-4ff8-b158-e2c93d20043a,2020/11/4,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,7,2.9,45.95,COMPLETED
order-39883d01-5b1c-4fe5-8ad9-b25fc12eb10f,2020/11/15,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,6,2.16,45.95,COMPLETED
order-d680665d-6798-4e52-b706-a9998312b4a7,2020/11/11,United Kingdom,London,51.5072,-0.1275,Brogues,product-20700833-fc84-4340-9a59-669fe6acc94b,Antoine,10,2.09,45.95,COMPLETED
order-a5d2c77a-c7ca-4a47-9bf0-b795237f9a28,2020/11/9,United Kingdom,London,51.5072,-0.1275,Platforms,product-98f22154-ee97-4ef8-be84-7283cec0ebad,Bridgette,1,1.92,39.95,COMPLETED
